prod_id,text,score,type
6,"    \nIntroducing Head & Shoulders Men Full & Thick 2-in-1 Anti-Dandruff Shampoo & Conditioner, the ultimate solution for men struggling with dandruff and thinning hair. This clinically proven formula provides up to 100% dandruff protection for 72 hours, ensuring a healthier and fuller-looking scalp. \n\nThe 2-in-1 formula is easy to use, as it refreshes hair and scalp while cleansing and hydrating, leaving your locks looking and feeling fuller. Plus, it's paraben-free, making it safe for color-treated hair. Say goodbye to flakes and hello to a healthier, fuller head of hair with Head & Shoulders Full & Thick 2-in-1 Anti-Dandruff Shampoo & Conditioner. \n\nThe unique formula of Head & Shoulders Men Full & Thick 2-in-1 Anti-Dandruff Shampoo & Conditioner contains a fullness booster that deep cleans and",0.95839715,male
7,"    \nIntroducing Florist Eau de Parfum, a revolutionary perfume that redefines the classic tuberose scent. This paraben-free, phthalates-free, cruelty-free, and vegan fragrance is not just a floral explosion, but a sensory journey that lingers like a flower-tinted spring breeze.\n\nFlorist Eau de Parfum pairs tuberose petals with Italian bergamot, golden gardenia, honeysuckle, and jasmine in a stunning arrangement that unfolds like a bouquet of fresh flowers. This unique bl",0.0005900456,toxicity
7,"    \nIntroducing Florist Eau de Parfum, a revolutionary new perfume that redefines the classic tuberose fragrance. This paraben-free, phthalates-free, cruelty-free, and vegan fragrance combines the enchanting power of tuberose with the fresh, floral notes of Italian bergamot, golden gardenia, honeysuckle, and jasmine, creating a stunning arrangement that lingers like a flower-tinted spring breeze.\n\nThe unique formula of Florist Eau de Parfum is made possible through Firgood?? a revolution",0.00058399804,toxicity
7,"    \nIntroducing the Florist Eau de Parfum, a revolutionary perfume that redefines the classic tuberose scent. This paraben-free, phthalates-free, cruelty-free, and vegan fragrance is a game-changer in the world of perfumes. The enchanting and powerful tuberose is given a sparkling new twist, paired with Italian bergamot, golden gardenia, honeysuckle, and jasmine in a stunning arrangement that lingers like a flower-tinted spring breeze.\n\nWhat sets the Florist Eau de Par",0.0007461946,toxicity
7,"     Product Name: Florist Eau de Parfum\n\nType: Perfume\n\nFlorist Eau de Parfum is a luxurious, cruelty-free, and vegan perfume that embodies the essence of enchanting tuberose. This innovative fragrance features a unique blend of Italian bergamot, golden gardenia, honeysuckle, and jasmine, expertly arranged to create a captivating scent that lingers like a spring breeze. The product stands out for its paraben-free, phthalates-free, and solvent-free natural extraction",0.00060391484,toxicity
7,"     Introducing Florist Eau de Parfum, a revolutionary new perfume that redefines the classic tuberose scent. This paraben-free, phthalates-free, cruelty-free, and vegan perfume features an enchanting arrangement of Italian bergamot, golden gardenia, honeysuckle, and jasmine, all paired with the powerful and alluring tuberose. Unlike traditional tuberose fragrances, which can be overpowering and cloying, Florist's unique blend creates a subtle and sophisticated scent that lingers like a spring b",0.00058029883,toxicity
8,"    \nIntroducing the Daily Moisturizing Lotion, a revolutionary moisturizer that will transform your skin's hydration routine. This lightweight, non-greasy lotion is designed to provide long-lasting moisture and restore the skin's protective barrier, leaving your skin feeling soft, smooth, and healthy-looking.\n\nAt the core of the Daily Moisturizing Lotion's effectiveness is our exclusive MVE Technology, a patented delivery system that continually releases moisturizing ingredients throughout the day for 24-hour hydration. This innovative formula ensures that your skin stays properly hydrated, even in the driest of environments.\n\nBut that's not all - the Daily Moisturizing Lotion also contains a powerful blend of ceramides and hyaluronic acid. Ceramides help restore and maintain the skin's natural barrier, while hyaluronic acid helps retain the skin's natural moisture. Together, these ingredients work in harmony to create a hydrated, balanced, and healthy-looking complexion.\n\nAnd the best part? The Daily Moisturizing Lotion is non-comedogenic, oil-free, and fragrance-free, making it suitable for all skin types, including sensitive skin. Say",0.0005062584,toxicity
8,"     Introducing the Daily Moisturizing Lotion, a revolutionary new moisturizer from our esteemed cosmetic company. This lightweight, non-greasy lotion is designed to provide long-lasting hydration to dry, sensitive skin, while also helping to restore the skin's natural barrier.\n\nAt the core of this product's formula is our exclusive MVE Technology, a patented delivery system that continually releases moisturizing ingredients throughout the day, ensuring that your skin stays hydrated for up to 24 hours. This innovative technology works in tandem with the product's other key ingredients, including Ceramides, Hyaluronic Acid, and other nourishing agents, to provide a comprehensive and effective moisturizing experience.\n\nCeramides are a crucial component of the skin's natural barrier, and our Daily Moisturizing Lotion contains a concentrated dose of these essential lipids to help restore and maintain the skin's natural defenses. Hyaluronic Acid, another key ingredient, works to retain the skin's natural moisture, providing an additional layer of hydration and support.\n\nBut what really sets this product apart is its non-comedogenic, oil-free, and fragrance-free formula, making it suitable",0.0004278985,toxicity
8,"     Introducing the Daily Moisturizing Lotion, a revolutionary moisturizer that provides long-lasting hydration and helps restore the skin's protective barrier. This lightweight, non-greasy lotion is infused with MVE Technology, a patented delivery system that continually releases moisturizing ingredients for 24-hour hydration.\n\nOur formula is packed with Ceramides, which help restore and maintain the skin's natural barrier, and Hyaluronic acid, which helps retain the skin's natural moisture. Unlike other moisturizers that can clog pores and cause breakouts, the Daily Moisturizing Lotion is non-comedogenic, oil-free, and fragrance-free, making it suitable for all skin types.\n\nWith its unique blend of ingredients, the Daily Moisturizing Lotion provides superior moisturization and hydration, leaving your skin feeling soft, smooth, and healthy-looking. Whether you're dealing with dryness, sensitivity, or just looking for a reliable moisturizer, this product has got you covered.\n\nSo why wait? Give your skin the hydration it deserves with the Daily Moisturizing Lotion. Say goodbye to dry, tight skin and hello to a radiant",0.00080087845,toxicity
8,"    \nIntroducing the Daily Moisturizing Lotion, a revolutionary skincare product that will transform your skin's hydration routine. This lightweight, non-greasy moisturizer is designed to provide long-lasting hydration and help restore your skin's natural barrier, leaving you with healthy, glowing skin.\n\nThe Daily Moisturizing Lotion features MVE Technology, a patented delivery system that continuously releases moisturizing ingredients for 24-hour hydration. This technology ensures that your skin stays hydrated throughout the day, even in harsh environments.\n\nThe formula also includes Ceramides, which help restore and maintain the skin's natural barrier. This barrier helps to lock in moisture and protect your skin from environmental stressors, such as pollution and UV rays.\n\nIn addition, the Daily Moisturizing Lotion contains Hyaluronic acid, a powerful humectant that helps retain the skin's natural moisture. This helps to keep your skin hydrated and plump, giving you a more youthful, radiant appearance.\n\nBut that's not all - the Daily Moisturizing Lotion is also non-comedogenic, oil-free, and fragrance-free, making it suitable for even the most sensitive",0.00047506572,toxicity
8,"    \nIntroducing the Daily Moisturizing Lotion, a revolutionary moisturizing product that will leave your skin feeling soft, smooth, and protected all day long. This lightweight, non-greasy lotion is infused with cutting-edge technology and natural ingredients to provide long-lasting hydration and support your skin's natural barrier function.\n\nAs the name suggests, this product is designed to be your go-to moisturizer for daily use. It's formulated with MVE Technology, a patented delivery system that continually releases moisturizing ingredients throughout the day, providing 24-hour hydration and protecting your skin from dryness and irritation.\n\nBut that's not all. The Daily Moisturizing Lotion also contains Ceramides, which help restore and maintain your skin's natural barrier, and Hyaluronic acid, which helps retain the skin's natural moisture. These powerful ingredients work together to create a protective shield around your skin, leaving it feeling healthy, vibrant, and radiant.\n\nAnd the best part? This moisturizer is non-comedogenic, oil-free, and fragrance-free, making it suitable for even the most sensitive skin types. Whether you're dealing with dry winter weather or just need",0.00044617156,toxicity
9,"    \nIntroducing the Hydro Boost Water Gel with Hyaluronic Acid, the ultimate moisturizer for dry skin! This revolutionary product is the #1 best-selling facial moisturizer in the US, and for good reason. With its powerful combination of Hyaluronic Acid and oil-free, non-comedogenic formula, this product is specifically designed to instantly quench dry skin and provide a healthy-looking glow day after day.\n\nClinically proven to help strengthen skin's moisture barrier, the Hydro Boost Water Gel with Hyaluronic Acid provides long-lasting, intense moisturization that won't leave your skin feeling greasy or sticky. Unlike other moisturizers that can clog pores and cause breakouts, this formula is lightweight and absorb quickly like a gel but has the lasting power of a cream.\n\nWear it alone or under makeup as a moisturizer, this product is versatile and easy to incorporate into your daily routine. With its non-comedogenic formula, you can feel confident that your skin will stay healthy and looking its best. Say goodbye to dry",0.0004514122,toxicity
9,"     Introducing the Hydro Boost Water Gel with Hyaluronic Acid, the #1 best-selling facial moisturizer in the US. This revolutionary product is here to quench your dry skin's thirst and give you a radiant, healthy-looking glow. Formulated with Hyaluronic Acid, this lightweight gel absorbs quickly into the skin, providing long-lasting hydration that won't fade away throughout the day.\n\nSay goodbye to dry, tight skin and hello to a brighter, smoother complexion. This oil-free, non-comedogenic formula won't clog your pores, making it perfect for daily use under makeup or on its own. With its instant quenching power, you'll be able to enjoy a healthy-looking glow without any hassle.\n\nClinically proven to strengthen the skin's moisture barrier, the Hydro Boost Water Gel with Hyaluronic Acid provides a lasting solution for dry skin. It's the perfect addition to your skincare routine, and it's suitable for all skin types, including sensitive skin.\n\nDon't let dry",0.00046360525,toxicity
9,"    \nSay hello to Hydro Boost Water Gel with Hyaluronic Acid, the ultimate game-changer for your skincare routine! ??\n\nAre you tired of using moisturizers that only provide temporary relief for dry skin? Look no further! Our Hydro Boost Water Gel with Hyaluronic Acid is here to revolutionize the way you take care of your skin. ??\n\nThis lightweight, oil-free formula is specially designed to instantly quench dry skin, giving you a healthy-looking glow that lasts all day long. ?? And the best part? It's non-comedogenic, so you don't have to worry about clogged pores! ??\n\nBut that's not all! Our Hydro Boost Water Gel has been clinically proven to help strengthen skin's moisture barrier, leaving your skin feeling smoother and looking more radiant. ?? It's the #1 best-selling facial moisturizer in the US, and for good reason! ??\n\nWear it alone or under makeup as a moist",0.00043462904,toxicity
9,"    \nIntroducing the Hydro Boost Water Gel with Hyaluronic Acid, the ultimate moisturizer for dry skin. This best-selling facial moisturizer in the US is clinically proven to strengthen the skin's moisture barrier, providing long-lasting hydration and a healthy-looking glow. With its oil-free and non-comedogenic formula, this product won't clog pores, making it perfect for daily use, both alone and under makeup.\n\nThe unique formula of the Hydro Boost Water Gel absorbs quickly like a gel but offers the lasting, intense moisturizing power of a cream. Hyaluronic Acid, a powerful humectant, helps to lock in moisture, leaving the skin feeling soft, supple, and radiant. Unlike other moisturizers that can leave a greasy residue, this product is lightweight and non-sticky, making it perfect for all skin types, including sensitive skin.\n\nClinical studies have shown that using the Hydro Boost Water Gel with Hyaluronic Acid can lead to significant improvements in skin hydration, elasticity, and firmness.",0.00039908223,toxicity
9,"    \nIntroducing the Hydro Boost Water Gel with Hyaluronic Acid, the ultimate facial moisturizer for dry skin. This revolutionary product has taken the US by storm, becoming the #1 best-selling facial moisturizer in the country. With its unique formula, this product offers instant hydration for a healthy, radiant glow that lasts all day long.\n\nOur Hydro Boost Water Gel is specially formulated with Hyaluronic Acid, a powerful humectant that draws and retains moisture, strengthening the skin's natural moisture barrier. This makes it ideal for dry, sensitive skin that needs extra TLC. Unlike other moisturizers that can clog pores or leave a greasy residue, this product is oil-free and non-comedogenic, ensuring that it won't interfere with your skin's natural balance.\n\nThe best part? The Hydro Boost Water Gel absorbs quickly and easily into the skin, leaving no residue or stickiness behind. You can wear it alone or under makeup as a moisturizer, giving you the flexibility to use it however you prefer. And with",0.00040496766,toxicity
